Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,Flow ID,Src IP,Src Port,Dst IP
53,17,20/02/2018 03:14:39,1431,1,1,40.0,136.0,40.0,40.0,40.0,0.0,136.0,136.0,136.0,0.0,122990.91544374565,1397.6240391334732,1431.0,0.0,1431.0,1431.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,698.8120195667366,698.8120195667366,40.0,136.0,72.0,55.42562584220407,3072.0,0,0,0,0,0,0,0,0,1.0,108.0,40.0,136.0,0,0,0,0,0,0,1,40,1,136,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign,172.31.0.2-172.31.66.51-53-60247-17,172.31.66.51,60247.0,172.31.0.2
35858,6,16/02/2018 01:47:16,4271666,5,3,935,353,935,0,187,418.1447118,353,0,117.6666667,203.804645,301.5217014,1.872805599,610238,1551700.183,4128171,5,4271666,1067916.5,2040563.382,4128178,24,97568,48784,68640.26946,97320,248,0,0,0,0,168,104,1.170503499,0.702302099,0,935,143.1111111,319.0820602,101813.3611,0,0,0,0,1,0,0,0,0,161,187,117.6666667,0,0,0,0,0,0,5,935,3,353,237,211,1,32,0,0,0,0,0,0,0,0,Benign,,,,
53,17,22/02/2018 04:58:25,408,1,1,46,174,46,46,46.0,0.0,174,174,174.0,0.0,539215.68627451,4901.9607843137,408.0,0.0,408,408,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,2450.9803921569,2450.9803921569,46,174,88.6666666667,73.9008344563,5461.3333333333,0,0,0,0,0,0,0,0,1,133.0,46.0,174.0,0,0,0,0,0,0,1,46,1,174,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign,,,,
0,0,20/02/2018 03:53:50,13015,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.66884364195158,13015.0,0.0,13015.0,13015.0,13015.0,13015.0,0.0,13015.0,13015.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,153.66884364195158,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign,172.31.66.60-52.206.102.95-0-0-0,172.31.66.60,0.0,52.206.102.95
80,6,14/02/2018 08:56:32,6114797,4,4,97,232,97,0,24.25,48.5,232,0,58.0,116.0,53.8039120514,1.3083018128,873542.428571429,2284102.38873719,6053146,39,61651,20550.3333333333,35298.0543703663,61309,140,6114634,2038211.33333333,3529715.74133461,6113976,296,0,0,0,0,92,92,0.6541509064,0.6541509064,0,232,36.5555555556,80.0048609634,6400.7777777778,0,0,0,1,0,0,0,0,1,41.125,24.25,58.0,0,0,0,0,0,0,4,97,4,232,8192,141,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign,,,,
443,6,28/02/2018 09:26:35,117552118,19,21,1238,4624,371,0,65.15789474,99.29935837,1430,0,220.1904762,382.0638192,49.86724272,0.340274601,3014156.872,13100000,58900000,2,118000000,6530673.222,18900000,58900000,27,117000000,5873719.25,18000000,59000000,2,0,0,0,0,392,432,0.161630435,0.178644165,0,1430,142.9756098,289.725947,83941.12439,0,0,1,1,0,0,0,1,1,146.55,65.15789474,220.1904762,0,0,0,0,0,0,19,1238,21,4624,8192,184,10,20,244970,236247.204,412022,77918,58500000,562666.079,58900000,58100000,Benign,,,,
59476,6,16/02/2018 01:45:37,5442922,5,3,935,303,935,0,187.0,418.1447118,303,0,101.0,174.9371316,227.4513579,1.469798759,777560.2857,2031613.43,5384765,8,5442922,1360730.5,2682747.53,5384773,24,40966,20483.0,9557.255255,27241,13725,0,0,0,0,168,104,0.918624224,0.551174535,0,935,137.5555556,315.3847298,99467.52778,0,0,0,0,1,0,0,0,0,154.75,187.0,101.0,0,0,0,0,0,0,5,935,3,303,237,211,1,32,0.0,0.0,0,0,5384765.0,0.0,5384765,5384765,Benign,,,,
43500,6,16/02/2018 01:48:35,4665638,5,5,935,1113,935,0,187,418.1447118,371,0,222.6,203.2050688,438.9539008,2.143329594,518404.2222,1332419.049,4061163,6,4665638,1166409.5,1944970.636,4061169,23668,543833,135958.25,132288.754,251705,3722,0,0,0,0,168,168,1.071664797,1.071664797,0,935,186.1818182,300.9730281,90584.76364,0,0,0,0,1,0,0,0,1,204.8,187,222.6,0,0,0,0,0,0,5,935,5,1113,219,211,1,32,0,0,0,0,0,0,0,0,Benign,,,,
3389,6,20/02/2018 03:47:35,4292405,11,7,1052.0,1429.0,581.0,0.0,95.63636363636364,175.4031201132253,1149.0,0.0,204.1428571428571,420.4990798925441,577.9976493364443,4.193453320457879,252494.41176470584,508214.22004112334,2006704.0,3.0,4292405.0,429240.5,640936.9045436966,2006704.0,3.0,4176180.0,696030.0,772048.218469028,2138207.0,89368.0,0,0,0,0,232,152,2.5626659180575926,1.6307874024002862,0.0,1149.0,130.57894736842104,282.5422909916857,79830.1461988304,0,0,1,1,0,0,0,1,0.0,137.83333333333334,95.63636363636364,204.14285714285717,0,0,0,0,0,0,11,1052,7,1429,8192,62948,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign,145.239.183.169-172.31.66.111-63514-3389-6,145.239.183.169,63514.0,172.31.66.111
3389,6,23/02/2018 05:02:59,4150101,14,8,1436,1731,725,0,102.5714285714,191.0918886037,1179,0,216.375,405.4647906151,763.1139579495,5.3010758051,197623.857142857,246328.608007938,953118,65,4150101,319238.538461538,315399.938037569,1192221,34876,4053455,579065.0,306014.635301429,953118,159608,0,0,0,0,292,172,3.373411876,1.9276639291,0,1179,137.6956521739,278.9001833147,77785.3122529644,0,0,1,1,0,0,0,1,0,143.9545454545,102.5714285714,216.375,0,0,0,0,0,0,14,1436,8,1731,8192,62649,7,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign,,,,
53,17,20/02/2018 03:22:37,332,1,1,72.0,168.0,72.0,72.0,72.0,0.0,168.0,168.0,168.0,0.0,722891.5662650602,6024.096385542169,332.0,0.0,332.0,332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,3012.0481927710844,3012.0481927710844,72.0,168.0,104.0,55.42562584220407,3072.0,0,0,0,0,0,0,0,0,1.0,156.0,72.0,168.0,0,0,0,0,0,0,1,72,1,168,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign,172.31.0.2-172.31.66.19-53-64007-17,172.31.66.19,64007.0,172.31.0.2
443,6,23/02/2018 12:01:46,608,3,0,77,0,46,0,25.6666666667,23.4591844132,0,0,0.0,0.0,126644.736842105,4934.2105263158,304.0,403.0508652763,589,19,608,304.0,403.0508652763,589,19,0,0.0,0.0,0,0,1,0,0,0,60,0,4934.2105263158,0.0,0,46,30.75,21.6852484422,470.25,0,1,0,0,1,0,0,0,0,41.0,25.6666666667,0.0,0,0,0,0,0,0,3,77,0,0,258,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign,,,,
58199,6,21/02/2018 02:27:20,4080,5,2,935,268,935,0,187.0,418.1447118,268,0,134.0,189.5046174,294852.9412,1715.686275,680.0,1396.558341,3519,8,4080,1020.0,1886.019265,3846,8,3519,3519.0,0.0,3519,3519,0,0,0,0,124,40,1225.490196,490.1960784,0,935,150.375,330.6158485,109306.8393,0,0,1,1,0,0,0,1,0,171.8571429,187.0,134.0,0,0,0,0,0,0,5,935,2,268,65535,32768,1,20,0,0,0,0,0,0.0,0,0,Benign,,,,
56922,6,21/02/2018 02:32:52,1299,5,2,935,333,935,0,187.0,418.1447118,333,0,166.5,235.4665581,976135.4888,5388.760585,216.5,286.9541775,739,2,1299,324.75,507.1024716,1074,2,739,739.0,0.0,739,739,0,0,0,0,124,40,3849.114704,1539.645881,0,935,158.5,334.6930363,112019.4286,0,0,1,1,0,0,0,1,0,181.1428571,187.0,166.5,0,0,0,0,0,0,5,935,2,333,65535,32768,1,20,0,0,0,0,0,0.0,0,0,Benign,,,,
20940,6,15/02/2018 02:08:53,36,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,55555.5555555556,36.0,0.0,36,36,36,36.0,0.0,36,36,0,0.0,0.0,0,0,0,0,0,0,40,0,55555.5555555556,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,258,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign,,,,
443,6,23/02/2018 02:41:06,397,3,0,77,0,46,0,25.6666666667,23.4591844132,0,0,0.0,0.0,193954.659949622,7556.6750629723,198.5,246.7802666341,373,24,397,198.5,246.7802666341,373,24,0,0.0,0.0,0,0,1,0,0,0,60,0,7556.6750629723,0.0,0,46,30.75,21.6852484422,470.25,0,1,0,0,1,0,0,0,0,41.0,25.6666666667,0.0,0,0,0,0,0,0,3,77,0,0,254,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign,,,,
443,6,20/02/2018 11:01:53,80335,9,8,541.0,4198.0,194.0,0.0,60.11111111111112,85.1857447646677,1460.0,0.0,524.75,652.7663659927865,58990.47737598805,211.61386693222133,5020.9375,8986.740406241111,33933.0,0.0,80335.0,10041.875,11142.186377361364,33933.0,32.0,33790.0,4827.142857142858,7762.796863428616,19573.0,0.0,0,0,0,0,192,172,112.03087072882305,99.58299620339828,0.0,1460.0,263.27777777777777,486.7979174342272,236972.2124183007,0,0,0,1,0,0,0,0,0.0,278.7647058823529,60.11111111111112,524.75,0,0,0,0,0,0,9,541,8,4198,8192,288,4,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign,172.31.66.90-72.21.91.70-49988-443-6,172.31.66.90,49988.0,72.21.91.70
443,6,20/02/2018 03:57:06,300,3,0,46.0,0.0,46.0,0.0,15.333333333333332,26.558112382722783,0.0,0.0,0.0,0.0,153333.33333333334,10000.0,150.0,21.213203435596427,165.0,135.0,300.0,150.0,21.213203435596427,165.0,135.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,60,0,10000.0,0.0,0.0,46.0,11.5,23.0,529.0,0,0,0,0,1,0,0,0,0.0,15.333333333333334,15.333333333333334,0.0,0,0,0,0,0,0,3,46,0,0,256,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign,172.31.69.26-23.15.8.160-54791-443-6,172.31.69.26,54791.0,23.15.8.160
54384,6,21/02/2018 02:32:58,19094,5,2,935,274,935,0,187.0,418.1447118,274,0,137.0,193.747258,63318.31989,366.6073112,3182.333333,7029.583648,17497,7,19094,4773.5,8685.641734,17772,7,17497,17497.0,0.0,17497,17497,0,0,0,0,124,40,261.8623651,104.7449461,0,935,151.125,330.9274575,109512.9821,0,0,1,1,0,0,0,1,0,172.7142857,187.0,137.0,0,0,0,0,0,0,5,935,2,274,65535,32768,1,20,0,0,0,0,0,0.0,0,0,Benign,,,,
80,17,20/02/2018 01:17:01,105003980,14,0,448,0,32,32,32.0,0.0,0,0,0.0,0.0,4.266504946,0.13332828,8077229.231,5337323.012,20000000.0,1999873.0,105000000.0,8077229.231,5337323.012,20000000.0,1999873.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,112,0,0.13332828,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,34.28571429,32.0,0.0,0,0,0,0,0,0,14,448,0,0,-1,-1,13,8,3650597.0,2074944.465,5979863.0,1999873.0,10500000.0,4695810.741,20000000.0,5000069.0,Benign,172.31.69.25-18.219.5.43-55792-80-17,172.31.69.25,55792.0,18.219.5.43
59764,6,16/02/2018 01:47:55,3917957,5,3,935,316,935,0,187,418.1447118,316,0,105.3333333,182.4426851,319.2990633,2.0418805,559708.1429,1441284.771,3828103,3,3917957,979489.25,1899120.87,3828110,17824,46958,23479,17390.58418,35776,11182,0,0,0,0,168,104,1.276175313,0.765705188,0,935,139,316.2657111,100024,0,0,0,0,1,0,0,0,0,156.375,187,105.3333333,0,0,0,0,0,0,5,935,3,316,219,211,1,32,0,0,0,0,0,0,0,0,Benign,,,,
59127,6,21/02/2018 02:26:36,2046,5,2,935,250,935,0,187.0,418.1447118,250,0,125.0,176.7766953,579178.8856,3421.309873,341.0,567.3524478,1469,8,2046,511.5,864.3303767,1801,9,1469,1469.0,0.0,1469,1469,0,0,0,0,124,40,2443.792766,977.5171065,0,935,148.125,329.7611419,108742.4107,0,0,1,1,0,0,0,1,0,169.2857143,187.0,125.0,0,0,0,0,0,0,5,935,2,250,65535,32768,1,20,0,0,0,0,0,0.0,0,0,Benign,,,,
60809,6,21/02/2018 02:21:36,1287,5,2,935,310,935,0,187.0,418.1447118,310,0,155.0,219.2031022,967365.9674,5439.005439,214.5,285.0436809,743,5,1287,321.75,485.3434351,1035,5,743,743.0,0.0,743,743,0,0,0,0,124,40,3885.003885,1554.001554,0,935,155.625,333.0748254,110938.8393,0,0,1,1,0,0,0,1,0,177.8571429,187.0,155.0,0,0,0,0,0,0,5,935,2,310,65535,32768,1,20,0,0,0,0,0,0.0,0,0,Benign,,,,
53,17,01/03/2018 02:22:05,905,1,1,51,79,51,51,51,0,79,79,79,0,143646.4088,2209.944751,905,0,905,905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1104.972376,1104.972376,51,79,60.33333333,16.16580754,261.3333333,0,0,0,0,0,0,0,0,1,90.5,51,79,0,0,0,0,0,0,1,51,1,79,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign,,,,
443,6,20/02/2018 02:00:55,117345334,25,100,2370.0,97715.0,517.0,0.0,94.8,153.0277752566507,1460.0,0.0,977.15,647.6603015174052,852.9099248207007,1.065231958860844,946333.3387096772,7367353.734731008,58430445.0,0.0,117345334.0,4889388.916666667,16436316.54694963,58430445.0,36.0,117282994.0,1184676.7070707069,8242907.706219962,58442112.0,0.0,0,0,0,0,512,2012,0.2130463917721688,0.8521855670886752,0.0,1460.0,794.325396825397,682.9100887158143,466366.18926984136,0,0,0,1,0,0,0,0,4.0,800.68,94.8,977.15,0,0,0,0,0,0,25,2370,100,97715,8192,298,11,20,387611.0,438028.6093145058,697344.0,77878.0,58253894.0,249680.8186505323,58430445.0,58077343.0,Benign,172.31.65.79-93.184.216.180-51754-443-6,172.31.65.79,51754.0,93.184.216.180
80,6,20/02/2018 11:55:09,53696454,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0372464073698423,53696454.0,0.0,53696454.0,53696454.0,53696454.0,53696454.0,0.0,53696454.0,53696454.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.0372464073698423,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,279,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign,169.254.169.254-172.31.66.49-80-51139-6,172.31.66.49,51139.0,169.254.169.254
52857,6,20/02/2018 01:44:31,84,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23809.52380952381,84.0,0.0,84.0,84.0,84.0,84.0,0.0,84.0,84.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,23809.52380952381,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign,172.31.68.18-94.31.29.64-52857-443-6,94.31.29.64,443.0,172.31.68.18
443,6,20/02/2018 11:43:17,116049499,21,20,1284.0,7020.0,915.0,0.0,61.14285714285716,201.9859613226339,1460.0,0.0,351.0,596.5649918271137,71.55567298054427,0.3532975183287952,2901237.475,4516932.035956054,10014387.0,1.0,116049499.0,5802474.949999998,4951490.310403105,10046609.0,14.0,110595743.0,5820828.578947369,5089996.080096387,10046722.0,1.0,0,0,0,0,432,544,0.1809572654854804,0.1723402528433147,0.0,1460.0,197.7142857142857,454.7467955726831,206794.64808362364,0,0,1,1,0,0,0,1,0.0,202.53658536585365,61.142857142857146,351.0,0,0,0,0,0,0,21,1284,20,7020,8192,1004,15,20,39905.333333333336,26510.71274832577,124088.0,32187.0,9630885.083333334,1325606.5498879757,10014387.0,5421526.0,Benign,172.31.67.7-23.36.33.160-51919-443-6,172.31.67.7,51919.0,23.36.33.160
53983,6,20/02/2018 04:38:53,620,2,1,38.0,0.0,38.0,0.0,19.0,26.87005768508881,0.0,0.0,0.0,0.0,61290.32258064516,4838.709677419355,310.0,410.1219330881976,600.0,20.0,620.0,620.0,0.0,620.0,620.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,40,20,3225.8064516129034,1612.9032258064517,0.0,38.0,19.0,21.939310229205777,481.3333333333333,0,1,0,0,1,0,0,0,0.0,25.33333333333333,19.0,0.0,0,0,0,0,0,0,2,38,1,0,176,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign,172.217.15.67-172.31.64.4-443-53983-6,172.217.15.67,443.0,172.31.64.4
443,6,20/02/2018 06:37:44,61881257,14,14,1243.0,3396.0,875.0,0.0,88.78571428571428,236.45496516134008,1460.0,0.0,242.57142857142856,520.6604850181552,74.96615655367182,0.4524794963360231,2291898.407407408,4240782.120693805,10127696.0,1.0,61881257.0,4760096.692307692,5189841.771175855,10213044.0,1322.0,61803339.0,4754103.0,5210195.30318546,10209082.0,1.0,0,0,0,0,292,284,0.2262397481680115,0.2262397481680115,0.0,1460.0,159.96551724137927,398.3461777648952,158679.6773399015,0,0,1,1,0,0,0,1,1.0,165.67857142857142,88.78571428571429,242.57142857142856,0,0,0,0,0,0,14,1243,14,3396,8192,31500,9,20,218553.3333333333,332493.47222444334,897240.0,81013.0,10074000.666666666,39722.86669245642,10127696.0,10021655.0,Benign,172.31.67.117-35.165.158.113-54430-443-6,172.31.67.117,54430.0,35.165.158.113
53,17,23/02/2018 02:06:51,1154,1,1,45,61,45,45,45.0,0.0,61,61,61.0,0.0,91854.4194107452,1733.1022530329,1154.0,0.0,1154,1154,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,866.5511265165,866.5511265165,45,61,50.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,75.5,45.0,61.0,0,0,0,0,0,0,1,45,1,61,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign,,,,
53,17,22/02/2018 02:02:52,330,1,1,42,58,42,42,42.0,0.0,58,58,58.0,0.0,303030.303030303,6060.6060606061,330.0,0.0,330,330,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,3030.303030303,3030.303030303,42,58,47.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,71.0,42.0,58.0,0,0,0,0,0,0,1,42,1,58,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign,,,,
3389,6,20/02/2018 12:25:25,2164063,10,7,1148.0,1581.0,677.0,0.0,114.8,210.0924664152536,1173.0,0.0,225.8571428571429,430.0986044197418,1261.053860261924,7.855593852859181,135253.9375,233752.65916390307,951600.0,3.0,2164063.0,240451.44444444444,352421.80838453764,1153635.0,3.0,2014472.0,335745.3333333333,328676.23575285554,951600.0,92513.0,0,0,0,0,212,152,4.620937560505401,3.234656292353781,0.0,1173.0,151.61111111111114,305.08265782337605,93075.42810457516,0,0,1,1,0,0,0,1,0.0,160.52941176470588,114.8,225.8571428571429,0,0,0,0,0,0,10,1148,7,1581,8192,62852,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign,172.31.67.95-173.167.113.37-3389-52031-6,173.167.113.37,52031.0,172.31.67.95
63229,6,21/02/2018 02:21:29,1318,5,2,935,342,935,0,187.0,418.1447118,342,0,171.0,241.8305192,968892.261,5311.07739,219.6666667,297.1657226,775,4,1318,329.5,490.4314427,1047,4,775,775.0,0.0,775,775,0,0,0,0,124,40,3793.626707,1517.450683,0,935,159.625,335.3777987,112478.2679,0,0,1,1,0,0,0,1,0,182.4285714,187.0,171.0,0,0,0,0,0,0,5,935,2,342,65535,32768,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign,,,,
25602,6,23/02/2018 11:20:15,86683810,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0230723592,86683810.0,0.0,86683810,86683810,86683810,86683810.0,0.0,86683810,86683810,0,0.0,0.0,0,0,0,0,0,0,40,0,0.0230723592,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,62562,-1,0,20,0.0,0.0,0,0,86683810.0,0.0,86683810,86683810,Benign,,,,
3389,6,20/02/2018 04:52:31,4873402,11,10,1383.0,392.0,678.0,0.0,125.72727272727272,206.3763992849429,291.0,0.0,39.2,90.20815434932204,364.2219541913432,4.309104810151102,243670.1,542073.7029263689,2420566.0,1.0,4873402.0,487340.2,813456.9921867481,2595215.0,1.0,4873346.0,541482.8888888889,749538.7423991911,2420566.0,28275.0,0,0,0,0,232,212,2.257150138650577,2.051954671500525,0.0,678.0,80.68181818181817,161.125028756475,25961.27489177489,0,0,1,1,0,0,0,1,0.0,84.52380952380952,125.72727272727272,39.2,0,0,0,0,0,0,11,1383,10,392,8192,62617,7,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign,172.31.66.35-5.39.220.10-3389-28368-6,5.39.220.10,28368.0,172.31.66.35
80,6,20/02/2018 10:22:18,71,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28169.01408450704,71.0,0.0,71.0,71.0,71.0,71.0,0.0,71.0,71.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,28169.01408450704,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2238,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign,169.254.169.254-172.31.64.58-80-50697-6,172.31.64.58,50697.0,169.254.169.254
53,17,20/02/2018 02:06:32,17884,1,1,41.0,113.0,41.0,41.0,41.0,0.0,113.0,113.0,113.0,0.0,8611.048982330574,111.83180496533214,17884.0,0.0,17884.0,17884.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,55.91590248266607,55.91590248266607,41.0,113.0,65.0,41.569219381653056,1728.0,0,0,0,0,0,0,0,0,1.0,97.5,41.0,113.0,0,0,0,0,0,0,1,41,1,113,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign,172.31.0.2-172.31.66.90-53-65400-17,172.31.66.90,65400.0,172.31.0.2
56709,6,21/02/2018 02:33:04,1422,5,2,935,316,935,0,187.0,418.1447118,316,0,158.0,223.4457429,879746.8354,4922.644163,237.0,313.174073,816,4,1422,355.5,509.1283401,1092,4,816,816.0,0.0,816,816,0,0,0,0,124,40,3516.174402,1406.469761,0,935,156.375,333.4786082,111207.9821,0,0,1,1,0,0,0,1,0,178.7142857,187.0,158.0,0,0,0,0,0,0,5,935,2,316,65535,32768,1,20,0,0,0,0,0,0.0,0,0,Benign,,,,
445,6,22/02/2018 03:46:54,432693,6,5,455,338,140,0,75.8333333333,62.9362110924,145,0,67.6,69.7588704037,1832.708178778,25.4221815467,43269.3,55346.9699763832,110707,65,432628,86525.6,47285.571449439,110803,2072,432597,108149.25,3865.3138186526,112861,104541,0,0,0,0,132,112,13.86664448,11.5555370667,0,145,66.0833333333,63.40269328,4019.9015151515,0,0,0,1,0,0,0,0,0,72.0909090909,75.8333333333,67.6,0,0,0,0,0,0,6,455,5,338,8192,0,4,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign,,,,
53,17,20/02/2018 11:03:47,2041,1,1,34.0,268.0,34.0,34.0,34.0,0.0,268.0,268.0,268.0,0.0,147966.68299853013,979.9118079372856,2041.0,0.0,2041.0,2041.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,489.9559039686429,489.9559039686429,34.0,268.0,112.0,135.09996299037243,18252.0,0,0,0,0,0,0,0,0,1.0,168.0,34.0,268.0,0,0,0,0,0,0,1,34,1,268,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign,172.31.0.2-172.31.67.53-53-58818-17,172.31.67.53,58818.0,172.31.0.2
53,17,20/02/2018 08:33:10,552,1,1,26.0,108.0,26.0,26.0,26.0,0.0,108.0,108.0,108.0,0.0,242753.62318840585,3623.1884057971015,552.0,0.0,552.0,552.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,1811.5942028985507,1811.5942028985507,26.0,108.0,53.33333333333333,47.34272207354931,2241.333333333333,0,0,0,0,0,0,0,0,1.0,80.0,26.0,108.0,0,0,0,0,0,0,1,26,1,108,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign,172.31.0.2-172.31.68.19-53-61856-17,172.31.68.19,61856.0,172.31.0.2
53,17,20/02/2018 09:49:48,534,1,1,37.0,69.0,37.0,37.0,37.0,0.0,69.0,69.0,69.0,0.0,198501.87265917604,3745.3183520599255,534.0,0.0,534.0,534.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,1872.6591760299627,1872.6591760299627,37.0,69.0,47.66666666666666,18.475208614068023,341.3333333333333,0,0,0,0,0,0,0,0,1.0,71.5,37.0,69.0,0,0,0,0,0,0,1,37,1,69,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign,172.31.0.2-172.31.65.49-53-55253-17,172.31.65.49,55253.0,172.31.0.2
